Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Evan Strong,3925063180,stacy17@gmail.com,"373 Anderson Freeway Suite 073, Gainesville, FL",29.653076,-82.327249,Other,1970-05-06,Coordination;Relocation;Counseling;Triage
Diana Davis,+19680279301x194,michaelsheppard@gmail.com,"113 Castillo Key Suite 683, Gainesville, FL",29.641627,-82.34014,Other,1956-06-17,Drills;Communication;Relief;Counseling
Wendy Anderson,3082139268,christopher99@hotmail.com,"173 Warner Extensions Suite 254, Gainesville, FL",29.643082,-82.36273,Other,1964-12-06,Rebuild;Waste Removal;Food Packs
Gerald Dixon,5442572049x886,greenebrittany@jimenez.org,"3009 Dodson Ports, Gainesville, FL",29.627597,-82.354785,Male,1970-04-15,Food;Recovery;Rescue;Rebuild;Blood Donation
Cheryl Ross,4380487523,fieldssavannah@conley-harris.com,"242 Choi Place Suite 088, Gainesville, FL",29.636899,-82.313643,Female,1974-09-03,Collection;Hygiene;Crowd Control;Vaccination;Remapping;Toolkits
Elizabeth Daniels,7246610370,ymiller@hotmail.com,"910 Wright Lodge, Gainesville, FL",29.663985,-82.310064,Female,2000-03-16,Hygiene;Supplies;Job Aid
Mary Rice,+14656868684x297,odonnellsteven@hotmail.com,"27127 Kennedy Via Suite 413, Gainesville, FL",29.645582,-82.386347,Male,1993-10-27,Drills;Lost & Found;Trauma Support;Psych Support
Marie Brown,2666215340,smithlauren@hotmail.com,"4533 Charlotte Valley, Gainesville, FL",29.638939,-82.389205,Female,1981-05-09,Clothing;Trauma Support;Alerts;Security
James Boone,(929)8651294,brownlawrence@armstrong-everett.net,"4980 Gonzalez Drive, Gainesville, FL",29.629827,-82.345016,Male,1996-10-25,Vaccination;Clothing;Construction;Support;Pet Care;Lost & Found
Stacey Gray,7224847290,wallsamanda@hotmail.com,"453 Lopez Loaf, Gainesville, FL",29.628314,-82.321075,Other,1985-12-26,Needs Assessment;Financial Aid;Hygiene;Construction;First Aid
Pamela Mason,3977021381x6025,tiffanypoole@stanton-davidson.com,"93659 Andre Locks, Gainesville, FL",29.645932,-82.360403,Male,1976-09-05,Hazard Map;Childcare;Remapping;Vaccination;Housing;Security;Health Kits
Thomas Patterson,0013779908836x7996,shelbyroman@harvey-montes.biz,"4465 Jones Camp, Gainesville, FL",29.635062,-82.377212,Other,1949-12-21,Drills;Lost & Found;Alerts;Medical;Health Kits;Life Skills;Security
Lisa Long,0013313388186x57330,syoung@matthews.net,"34454 Clinton Street, Gainesville, FL",29.625295,-82.391269,Other,1951-04-06,Training;Counseling;School
Kimberly Hernandez,210.126.6515,lisa57@yahoo.com,"830 Mendez Shoals Suite 916, Gainesville, FL",29.635973,-82.358539,Other,1997-09-18,Contacts;Needs Assessment;Assessment
Pamela Johnson,(424)3756726x5852,zhernandez@johnson.biz,"452 Lang Squares Suite 039, Gainesville, FL",29.659178,-82.379887,Female,1983-08-24,Recruitment;Debris Removal;Damage Reports;Needs Assessment;Evacuation;Legal
Courtney Carpenter,(540)7868618x7798,nmathis@yahoo.com,"75491 Martinez Roads Suite 358, Gainesville, FL",29.622994,-82.337457,Other,1995-04-24,Mental Health;Assessment;Support;Sanitation
Thomas Conway,142.051.8337x0425,crawfordmatthew@park.net,"73967 Baker Motorway, Gainesville, FL",29.653496,-82.36433,Female,1986-09-17,Training;Food;Recovery
Julia Robles,6496475783,ucasey@martinez-turner.com,"1220 Fleming Cove Apt. 337, Gainesville, FL",29.674262,-82.369546,Other,1966-09-21,Babysitting;Temporary Shelter;Coordination
Carol Clark,764.724.5022x498,stephanieharrell@mitchell.com,"358 Sanchez Fall Suite 215, Gainesville, FL",29.672848,-82.370353,Male,1995-09-25,Legal;Security;Rescue;Medical Camps;Health Kits;Assessment;Damage Reports
Karen Baker,(373)2707584x988,leslie97@kane.org,"020 Samuel Lane, Gainesville, FL",29.628292,-82.387083,Male,1991-08-22,Medical Camps;Job Aid;Rebuild;Triage;Collection;Hygiene;Recovery
Stacy Russell,209.011.9836,harmonrodney@huffman-wilson.com,"30588 Christopher Courts Suite 709, Gainesville, FL",29.643327,-82.311684,Female,1954-04-16,Mental Health;Food Packs;Medical Camps;Blood Donation;Information;Clothing
Cassandra Franco,7372169081,barbara66@yahoo.com,"2005 Holden Stream Suite 032, Gainesville, FL",29.644639,-82.379982,Female,1962-02-06,Hygiene;School;Recruitment;Remapping;Legal
Michael Ellis,+19936795475x59219,oreeves@hotmail.com,"17699 Jason Islands, Gainesville, FL",29.668997,-82.306484,Female,1949-05-07,Clean-up;Sandbags;Communication;Construction;Job Aid
Katherine Carrillo,+10589657684x63461,ksolomon@yahoo.com,"8111 Timothy River, Gainesville, FL",29.654279,-82.348803,Other,1997-05-06,Supplies;Food;Language Help;Babysitting;Legal;Medication
Jennifer Martinez,0013630107852x58091,ckelly@myers-kent.com,"4808 Shaw Harbors Suite 907, Gainesville, FL",29.655097,-82.396487,Other,1957-08-04,Financial Aid;Mental Health;Helpline;Food
Jessica Tapia,1386131823,andersengrant@phillips.org,"993 Berry Villages, Gainesville, FL",29.66043,-82.345257,Female,1962-08-12,Coordination;Recruitment;Collection;Remapping;Water;Damage Reports;Clearance
Mercedes Larson,+10049741413x054,debrabowers@yahoo.com,"276 Brown Fords Apt. 168, Gainesville, FL",29.64864,-82.362624,Other,1951-01-16,School;Emergency Kits;Assessment;Cash Aid;Trauma Support
Jacqueline Thompson,(258)5044746x62564,jonathan83@jackson.biz,"3228 Hernandez Roads Apt. 227, Gainesville, FL",29.658242,-82.392616,Male,1995-02-24,Damage Reports;Support;Blood Donation;Documentation;Transport;Contacts
Mark Haynes,705.937.3913,aprilluna@gmail.com,"109 Jennifer Inlet, Gainesville, FL",29.623386,-82.309107,Male,1992-12-16,Language Help;Coordination;Toolkits;First Aid;Counseling;Mental Health
Michele Williams,+19432920481x329,petersdaniel@maldonado.com,"922 King Ville, Gainesville, FL",29.620577,-82.362021,Other,1950-10-24,Financial Aid;Equipment;Psych Support;Training;Clearance;Water
Rebecca Brewer,1022406284x702,alejandro40@scott.com,"9504 Holmes Court, Gainesville, FL",29.674949,-82.304072,Male,1950-06-16,Security;Insurance;Training;Life Skills;Power Supply;Childcare
Patricia Velasquez,+16303644262x1639,jacqueline25@yahoo.com,"452 Solomon Place Apt. 277, Gainesville, FL",29.647467,-82.357893,Male,1983-08-17,Mental Health;Needs Assessment;First Aid;Power Supply;Lost & Found;Financial
Terry Walker,+17967135657,ajohnson@walker-dougherty.org,"5115 Jose Drive Suite 306, Gainesville, FL",29.660917,-82.397715,Male,1954-01-13,Rescue;First Aid;Equipment;Cash Aid
Melissa Jenkins,(009)9778216,edward44@gmail.com,"1325 Brittany Creek, Gainesville, FL",29.659927,-82.336717,Other,1973-05-09,Debris Removal;Clothing;Job Aid;Shelter
Paula Lang,0014330836434x487,villanuevasamantha@douglas.com,"551 David Courts Suite 869, Gainesville, FL",29.66304,-82.357843,Female,1952-04-24,Financial;Supplies;Collection;Counseling;Follow-up
Sandra Robinson,568.885.8136x5404,millermiguel@pratt.com,"099 Green Prairie Suite 779, Gainesville, FL",29.643643,-82.350887,Other,1983-08-09,Collection;Medical Camps;Psych Support;Babysitting;Supplies;Helpline;Clearance
Lawrence Nichols,2198660708,franciscodunn@yahoo.com,"3136 Cynthia Wall, Gainesville, FL",29.65213,-82.369584,Female,1985-03-27,Babysitting;Legal;Pet Care
Blake Frank,(640)7087424x6541,imalone@hotmail.com,"6771 Ramirez Estate Apt. 614, Gainesville, FL",29.666816,-82.349457,Female,1995-02-09,Relief;Resource Sharing;Crowd Control;Shelter;Sanitation;Clothing
Jennifer Martin,(345)6941148x80245,underwoodsarah@yahoo.com,"30022 Lynch Falls, Gainesville, FL",29.672864,-82.330248,Female,1997-04-26,Medical Camps;Triage;Helpline
Steven Nelson,874.268.4154x2406,emilygibson@jackson.com,"830 Ryan Keys, Gainesville, FL",29.629014,-82.343432,Other,1991-05-09,Water;Waste Removal;Remapping
Cynthia Martinez,+14804510968x5013,wgonzalez@lewis.com,"19036 Snyder Spur Apt. 662, Gainesville, FL",29.674979,-82.328887,Other,1991-10-09,Waste Removal;Counseling;Clean-up;Collection;Toolkits;Communication
Raymond Hughes,+11634686378x44796,carolineweiss@simon.org,"52317 Maria Knolls, Gainesville, FL",29.637338,-82.304866,Male,1950-08-27,Collection;Drills;Life Skills;Clothing;Lost & Found;Mental Health
Michael Rubio,207.990.5070x88413,shannon79@hotmail.com,"2338 Solis Vista, Gainesville, FL",29.654774,-82.327198,Male,1973-04-07,Needs Assessment;Temporary Schools;Hazard Map
Joshua Kelley,609.427.4620,rachel75@hotmail.com,"38053 Laura Islands Apt. 960, Gainesville, FL",29.664038,-82.332122,Female,1966-07-30,Sanitation;Life Skills;Crowd Control;Recovery;Translation
Cynthia Romero,0013257728055x3887,lindsayweber@reyes.com,"77335 Day Via, Gainesville, FL",29.633251,-82.328338,Other,1989-09-28,Toolkits;Psych Support;Childcare;Temporary Schools;Financial
Dawn Walker,1884905279x31196,haleyhoffman@yahoo.com,"784 Mitchell Valley, Gainesville, FL",29.679334,-82.335744,Male,1994-04-21,Remapping;Assessment;Medical;Pet Care;Translation;Hazard Map;Emergency Kits
Kimberly Friedman,436.344.5807,hrivers@fox.org,"25806 Lisa Curve Suite 988, Gainesville, FL",29.634545,-82.359091,Male,1994-11-02,Food Packs;Construction;Relief;Temporary Schools
James Jacobs,4779758705,vmccarthy@yahoo.com,"64839 Rojas Flat, Gainesville, FL",29.650324,-82.382909,Male,1980-02-20,Assessment;Documentation;Crowd Control;Clearance;Shelter
Miranda Tran,+13581323207x7924,ksmith@baker-torres.com,"08780 Pearson Turnpike Apt. 524, Gainesville, FL",29.677234,-82.347706,Other,1951-12-01,Rescue;Lost & Found;Emergency Kits;Life Skills;Security;Supplies;Resource Sharing
Mrs. Michelle Wiley,127.131.4951,perezdenise@rios.com,"01617 Greene Flats, Gainesville, FL",29.634637,-82.385721,Male,1975-02-15,Equipment;Construction;Clearance;First Aid;Triage
Gregory Lester,5586265723,samantha49@yahoo.com,"7747 Reid Flat Apt. 472, Gainesville, FL",29.643573,-82.394385,Other,1958-05-31,Sanitation;Medication;Awareness;Coordination;Clearance;Drills;Medical
Jason Peterson,8726218712,jonathanwolf@knapp.com,"33789 Timothy Neck Suite 343, Gainesville, FL",29.631749,-82.359451,Other,1994-03-19,Health Kits;Construction;Drills;Transport;Training;Mental Health
Tracy Hendricks,832.727.9590,trevormurphy@beasley.net,"9220 Logan Locks, Gainesville, FL",29.673899,-82.300876,Female,1950-11-29,Counseling;Transport;Follow-up
Jennifer Nichols,+10791327211,peterjohnson@gmail.com,"0209 Dennis Ferry, Gainesville, FL",29.64033,-82.321383,Male,1994-08-21,Needs Assessment;Cash Aid;Relocation;Language Help
Connie Gutierrez,2040091445,dylangould@rios-hughes.com,"93143 Dustin Circles Suite 492, Gainesville, FL",29.676875,-82.393751,Male,1989-08-28,Babysitting;Coordination;Job Aid
Kristi Allen,(615)0539112,kathymartin@hotmail.com,"893 William Spring Suite 237, Gainesville, FL",29.66435,-82.303933,Male,1960-08-10,Financial Aid;Security;Emergency Kits
Susan Robertson,+14928329958x2906,brittney45@gmail.com,"4921 Alexandra Circle, Gainesville, FL",29.663049,-82.389565,Female,1951-12-14,Medical Camps;Information;Psych Support;Remapping
Melissa Allen,(629)0798662,anthony74@pruitt.info,"1947 Harrell Dam, Gainesville, FL",29.668923,-82.348682,Female,1984-05-11,Financial;Awareness;Damage Reports
Lisa Ayala,(775)5633237,fowlerjason@gmail.com,"6612 Ramirez Point, Gainesville, FL",29.651229,-82.339827,Female,1987-03-05,Childcare;Medical Camps;Recovery;Recruitment;Clothing
Richard Massey,0240968091x83229,robert50@hotmail.com,"261 Stephen Lane Apt. 139, Gainesville, FL",29.623784,-82.310051,Female,1957-11-29,Vaccination;Support;Relief;Relocation;Medication;Resource Sharing
John Ryan,4261403017,cynthia24@hotmail.com,"5495 Tabitha Drives, Gainesville, FL",29.669035,-82.300114,Female,1976-03-08,Counseling;Health Kits;Babysitting;Life Skills;Lost & Found
Michael Marquez,(100)5988465,morrismarvin@mooney.net,"08186 Jeanette Grove, Gainesville, FL",29.662596,-82.323017,Female,1949-09-03,Drills;Alerts;Childcare;Recovery;Crowd Control;Collection
Summer Lyons,+13262451806x204,kelseyallen@james.com,"37375 Michelle Falls Apt. 843, Gainesville, FL",29.675998,-82.346171,Male,1992-03-05,Awareness;Security;Housing;Relocation;Cash Aid;School
Sylvia Moran,0011914608144x5988,sheppardbrian@reed.com,"2346 Amanda Drive, Gainesville, FL",29.643365,-82.399104,Other,1992-05-04,Needs Assessment;Emergency Kits;Food;Mental Health
Taylor Flores,848.929.1125x280,frenchteresa@bailey.com,"16344 King Drive Suite 074, Gainesville, FL",29.623439,-82.315456,Other,1962-02-16,Food Packs;Medication;Debris Removal;Equipment
Veronica Macias,3270624668,marksmatthew@hotmail.com,"37970 Jacqueline Via Suite 402, Gainesville, FL",29.640328,-82.387155,Female,1954-05-03,Evacuation;Contacts;Alerts
Natalie King,(168)8715452,stephanie12@perez-freeman.info,"7408 Rebecca Branch Suite 503, Gainesville, FL",29.674456,-82.353968,Male,1985-10-31,Cash Aid;Temporary Shelter;Translation;Legal;Blood Donation
Anne Owens,4224320736x460,barry77@holloway.org,"84383 Cindy Mountains Apt. 892, Gainesville, FL",29.660078,-82.329802,Male,1992-11-26,Shelter;Financial Aid;Drills
Michael Garcia,(153)1121705x566,gfrye@hotmail.com,"24508 Antonio Fords Suite 315, Gainesville, FL",29.64105,-82.330819,Female,1994-04-15,Translation;Legal;Rescue;Temporary Schools;Financial Aid
Randy Walton,(674)4914375x1876,jamesaguilar@maxwell-yates.com,"4637 Julia Rue, Gainesville, FL",29.624122,-82.365965,Female,1994-03-24,Evacuation;Medication;Childcare;Housing;Awareness
Marcus Martinez,0017372327369x8812,hroberts@williams-grant.net,"62726 Fuentes Crossing, Gainesville, FL",29.651855,-82.345253,Other,1991-05-30,Clothing;Water;Hazard Map;Blood Donation
Valerie Williams,349.776.7884,smithtyler@gmail.com,"887 Kenneth Street, Gainesville, FL",29.65136,-82.367895,Other,1953-05-17,Supplies;Lost & Found;Financial;Health Kits;Assessment;Training
Angela Gibson,548.198.9761x068,johnsonryan@holmes-greene.com,"909 Connie Flats Suite 786, Gainesville, FL",29.67562,-82.365049,Other,1959-02-21,Triage;Housing;Language Help;Water;Medical Camps;Clearance
Mary Franklin,1445368588x7027,douglasjohn@schmidt.com,"0350 Tyler Stravenue, Gainesville, FL",29.625328,-82.331768,Male,1979-12-05,Blood Donation;Trauma Support;Financial Aid;Medication;Shelter;Documentation;Crowd Control
Brittney Brooks,687.419.8162x96734,maxwell03@hotmail.com,"7068 Ellis Mills, Gainesville, FL",29.658659,-82.396468,Other,1971-07-08,Waste Removal;Financial Aid;Clothing;Temporary Schools;Emergency Kits;Helpline
Ian Mcconnell,7829468718,ctucker@yahoo.com,"504 Reed Alley Suite 361, Gainesville, FL",29.671666,-82.332746,Other,1995-06-15,Evacuation;Mental Health;Communication;Financial Aid;Lost & Found
Bryan Weaver,381.869.0389,powellraymond@santana.com,"8583 Vega Parkway Suite 218, Gainesville, FL",29.637019,-82.387011,Female,1967-06-25,Lost & Found;Awareness;Debris Removal;Cash Aid;Recovery;Follow-up;Job Aid
Jose Clark,+11912808250x111,guzmannoah@lambert.info,"66288 Watkins Circles Apt. 512, Gainesville, FL",29.648219,-82.398607,Female,1997-03-18,Mental Health;Clearance;Resource Sharing
Matthew Li,0011728266996x271,daltongregory@gmail.com,"05077 Lawson Port Suite 489, Gainesville, FL",29.674821,-82.339058,Other,1950-10-27,Financial Aid;Counseling;Temporary Shelter;Information;Health Kits
Luke French,7984099330x25087,james14@yahoo.com,"134 Perkins Falls, Gainesville, FL",29.620575,-82.312717,Female,1951-07-04,Temporary Shelter;Life Skills;Coordination;Water;Babysitting;School
Melissa Williams,(310)1246766x871,turnervincent@thompson.com,"026 Shaun Inlet Apt. 907, Gainesville, FL",29.63747,-82.308715,Female,1992-11-11,Hazard Map;Needs Assessment;Blood Donation;Documentation;Financial Aid;Childcare
Kayla Moore,+14339361313,tammyproctor@williamson-neal.biz,"556 Mcdowell Ford, Gainesville, FL",29.622854,-82.345116,Female,1977-03-23,Babysitting;Clearance;Drills;Security;Construction;Life Skills;Insurance
Kathryn Thomas,(354)3122664x574,anthonyrodgers@hotmail.com,"083 Jeffrey Rue, Gainesville, FL",29.677417,-82.308471,Female,1966-05-25,Awareness;Temporary Schools;Emergency Kits;Rebuild;Training
Lisa Henderson,(334)9151000,matthew33@hotmail.com,"28698 Ramirez Loop, Gainesville, FL",29.669444,-82.324678,Male,1975-08-21,Mental Health;Supplies;Recruitment
Jonathan Perez,058.624.9104x94122,jean94@hernandez.com,"87837 Bowman Shoals Apt. 769, Gainesville, FL",29.660362,-82.392906,Male,1994-02-26,Equipment;Collection;Waste Removal;Legal;Medical
Aaron Thompson,0010605119616x70988,hickscody@gmail.com,"24156 Miller Hills, Gainesville, FL",29.637826,-82.346642,Other,1978-07-29,Drills;Equipment;Waste Removal;Legal;Lost & Found;Helpline
Jordan Henry,2696555501,fhopkins@campbell-ortiz.com,"336 Warren Drive, Gainesville, FL",29.639161,-82.355476,Other,1981-11-11,Rescue;Remapping;Rebuild;Temporary Shelter;Medication;Relocation;Construction
Travis Jordan,(421)3288811x76417,jasonmcdaniel@fox.org,"9721 Andrea Ferry Apt. 491, Gainesville, FL",29.654545,-82.344976,Other,1960-06-25,Clearance;Resource Sharing;Childcare;Cash Aid;Pet Care;Helpline;Evacuation
Evan Anderson,467.892.1318x5846,megan93@gmail.com,"0033 Griffin Wall Apt. 688, Gainesville, FL",29.651534,-82.394312,Female,1983-07-22,Temporary Shelter;Documentation;Health Kits;Blood Donation;Life Skills;Pet Care
Brian Jackson,8538809553,ashleemorales@yahoo.com,"4692 Michelle Avenue Suite 105, Gainesville, FL",29.658621,-82.389523,Male,1979-09-13,Medical Camps;Recovery;Alerts;Transport;Relief;Coordination;Power Supply
Ashley Burton,+17235731612x9439,kim37@gmail.com,"639 Charles Mountains Suite 184, Gainesville, FL",29.676321,-82.369635,Male,1993-06-13,Crowd Control;Training;Debris Removal;Counseling;Health Kits;Insurance;Mental Health
Melanie Thomas,+14393248382,qcarey@hotmail.com,"32541 Jane Trail, Gainesville, FL",29.661747,-82.339065,Male,2000-09-10,Contacts;Transport;School;Financial Aid
Erica Jones,+18338642450x642,brittany47@melton.info,"29677 Jones Springs Apt. 718, Gainesville, FL",29.649145,-82.331839,Other,1954-07-17,Security;Medical;Relocation
Michael Stevens,(843)2884965x909,gutierrezmary@williams-gonzales.net,"004 Walker Burg Apt. 953, Gainesville, FL",29.658768,-82.325617,Other,1993-11-14,Rebuild;Temporary Schools;Clean-up
Jonathan Parker,+12193483002x1039,carnold@yahoo.com,"892 Clark Island Apt. 156, Gainesville, FL",29.637884,-82.35318,Female,1971-12-05,Psych Support;Translation;Information;Sanitation;Temporary Shelter;Training;Power Supply
Sharon Peterson,(740)1926664x053,zfrazier@hotmail.com,"2153 Jennifer Lights Suite 027, Gainesville, FL",29.655675,-82.328938,Female,1960-02-08,Communication;Recovery;Clearance;Clean-up;Health Kits;Translation;Childcare
James Ferguson,+17869835328,fgutierrez@gmail.com,"658 Erik Estates, Gainesville, FL",29.642621,-82.372951,Other,1997-07-27,Food;Housing;Food Packs;Waste Removal;Contacts;Childcare
Erin Zimmerman,(392)7822482x8232,orobbins@richardson.biz,"53614 Bishop Neck, Gainesville, FL",29.641603,-82.355669,Male,1975-12-31,Housing;Drills;Relocation;Food;Contacts;Translation
Joshua Aguilar,+13502218004x12043,jordanjames@gmail.com,"61211 David Lakes, Gainesville, FL",29.636818,-82.362575,Male,1978-05-21,Security;Alerts;Rescue;Lost & Found;Communication;Needs Assessment;Cash Aid
Kayla Sanchez,+17930254342x469,barberjerry@phillips-rosario.com,"05961 Rogers Lane, Gainesville, FL",29.660242,-82.361781,Other,1962-06-14,Emergency Kits;Alerts;Training;Pet Care;Helpline;Temporary Shelter
